outlet_id,month_id,overall_management_signal_score_0_100,commercial_strength_score_0_100,operational_control_score_0_100,team_health_score_0_100,growth_ready_flag,leakage_risk_flag,team_strain_risk_flag,story_label,management_priority_rank,primary_management_issue,recommended_manager_action,portfolio_headline,executive_summary_1line
MLT_OUTLET_001,2023-10,74.86233361921794,74.86233361921794,74.86233361921794,85.69379426470587,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_001 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_001,2023-11,73.95457415781524,73.95457415781524,73.95457415781524,84.76731389411765,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_001 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_001,2023-12,67.96546773020631,67.96546773020631,67.96546773020631,77.53701454358078,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2024-01,73.15167699270262,73.15167699270262,73.15167699270262,81.43177099411764,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_001 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_001,2024-02,74.89782036701229,74.89782036701229,74.89782036701229,86.79946785294118,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_001 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_001,2024-03,73.79625904724008,73.79625904724008,73.79625904724008,83.81622421764706,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_001 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_001,2024-04,74.12572524377032,74.12572524377032,74.12572524377032,82.69184798235294,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_001 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_001,2024-05,61.479846701573976,61.479846701573976,61.479846701573976,69.16221880322541,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2024-06,62.81546253297317,62.81546253297317,62.81546253297317,71.44740471589107,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2024-07,62.41738723442563,62.41738723442563,62.41738723442563,72.87535183921568,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2024-08,62.13719624035662,62.13719624035662,62.13719624035662,66.55200749933245,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2024-09,61.87679087709171,61.87679087709171,61.87679087709171,69.01711865486135,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2024-10,73.99493491701645,73.99493491701645,73.99493491701645,83.0017932235294,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_001 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_001,2024-11,68.42856409333729,68.42856409333729,68.42856409333729,78.35090940588236,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2024-12,68.90259141860524,68.90259141860524,68.90259141860524,79.86323307450981,0,0,0,mixed / monitor,4,mixed signal monitoring,Monitor the outlet for 2-3 months and validate direction before major intervention.,Outlet remains active but needs directional monitoring before firm repositioning.,MLT_OUTLET_001 | mixed / monitor | Outlet remains active but needs directional monitoring before firm repositioning.
MLT_OUTLET_001,2025-01,74.89288605210504,74.89288605210504,74.89288605210504,81.01076989411764,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_001 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_001,2025-02,56.179922559468125,56.179922559468125,56.179922559468125,65.43553732156863,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2025-03,61.65740412819352,61.65740412819352,61.65740412819352,68.5730815978067,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2025-04,74.6394160825606,74.6394160825606,74.6394160825606,84.79953467058823,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_001 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_001,2025-05,62.99775508032506,62.99775508032506,62.99775508032506,80.10805409803922,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2025-06,61.99389701044969,61.99389701044969,61.99389701044969,64.7218501621614,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2025-07,62.584812835701925,62.584812835701925,62.584812835701925,74.11674518039216,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2025-08,50.10972902934226,50.10972902934226,50.10972902934226,66.80429139607844,0,1,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2025-09,61.31406179818825,61.31406179818825,61.31406179818825,68.67257402518123,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_001 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_001,2025-10,75.08925661516335,75.08925661516335,75.08925661516335,82.56891864117647,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_001 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_001,2025-11,73.45211427348298,73.45211427348298,73.45211427348298,87.20614750588234,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_001 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_001,2025-12,75.11808847850074,75.11808847850074,75.11808847850074,82.45162234705882,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_001 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2017-01,74.15474807190124,74.15474807190124,74.15474807190124,88.3702625235294,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2017-02,74.44582494586773,74.44582494586773,74.44582494586773,87.52552387058823,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2017-03,75.75845282690983,75.75845282690983,75.75845282690983,85.01050351764707,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2017-04,75.18042470355385,75.18042470355385,75.18042470355385,84.7309264882353,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2017-05,62.75017332859998,62.75017332859998,62.75017332859998,75.0353186509804,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_002 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_002,2017-06,61.82994161765853,61.82994161765853,61.82994161765853,70.87472628980632,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_002 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_002,2017-07,62.00534968188485,62.00534968188485,62.00534968188485,70.12610631791746,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_002 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_002,2017-08,75.01214796411122,75.01214796411122,75.01214796411122,85.35076404705882,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2017-09,74.60750048559889,74.60750048559889,74.60750048559889,85.84458301764707,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2017-10,73.72713178860076,73.72713178860076,73.72713178860076,82.57131228823529,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2017-11,73.6761995550631,73.6761995550631,73.6761995550631,87.81021948235295,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2017-12,49.4053662983612,49.4053662983612,49.4053662983612,63.212542780522625,0,1,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_002 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_002,2018-01,74.9893215687861,74.9893215687861,74.9893215687861,84.29013892352941,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2018-02,75.0150775627393,75.0150775627393,75.0150775627393,86.2205322117647,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2018-03,74.3230314656175,74.3230314656175,74.3230314656175,86.72228875294118,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2018-04,73.94191785898177,73.94191785898177,73.94191785898177,84.3665905,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2018-05,75.32087594245239,75.32087594245239,75.32087594245239,85.45458991764706,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2018-06,49.4957051325168,49.4957051325168,49.4957051325168,54.200050403259766,0,1,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_002 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_002,2018-07,74.81849721539882,74.81849721539882,74.81849721539882,83.99044231176471,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2018-08,61.06463915078551,61.06463915078551,61.06463915078551,66.07401633895157,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_002 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_002,2018-09,75.33568408464036,75.33568408464036,75.33568408464036,82.96790937058825,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2018-10,73.83931855918885,73.83931855918885,73.83931855918885,84.9227665882353,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2018-11,73.58946490637776,73.58946490637776,73.58946490637776,86.06434548235293,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2018-12,50.29836433536022,50.29836433536022,50.29836433536022,55.89403410046646,0,1,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_002 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_002,2019-01,68.67082992737598,68.67082992737598,68.67082992737598,81.62983962745098,0,0,0,mixed / monitor,4,mixed signal monitoring,Monitor the outlet for 2-3 months and validate direction before major intervention.,Outlet remains active but needs directional monitoring before firm repositioning.,MLT_OUTLET_002 | mixed / monitor | Outlet remains active but needs directional monitoring before firm repositioning.
MLT_OUTLET_002,2019-02,75.67390611439063,75.67390611439063,75.67390611439063,86.48582517647058,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2019-03,74.26458509394654,74.26458509394654,74.26458509394654,84.72411795294119,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2019-04,73.93362838328326,73.93362838328326,73.93362838328326,83.6956826,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2019-05,62.84415682435432,62.84415682435432,62.84415682435432,74.84828920593021,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_002 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_002,2019-06,73.78158400651338,73.78158400651338,73.78158400651338,83.08171004117648,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2019-07,56.23995503473893,56.23995503473893,56.23995503473893,70.4730348372549,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_002 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_002,2019-08,56.25973539627673,56.25973539627673,56.25973539627673,69.85011063355411,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_002 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_002,2019-09,60.93055260851977,60.93055260851977,60.93055260851977,72.53453818766987,0,0,1,team-strain / burnout-risk,1,workforce strain,"Stabilize roster, reduce overtime strain, rebalance coverage, and protect service reliability before pushing growth.",Outlet requires team stabilization before further commercial pressure.,MLT_OUTLET_002 | team-strain / burnout-risk | Outlet requires team stabilization before further commercial pressure.
MLT_OUTLET_002,2019-10,74.07243265771487,74.07243265771487,74.07243265771487,87.6501483,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2019-11,74.1663592649897,74.1663592649897,74.1663592649897,84.67559874705883,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2019-12,74.75875043816123,74.75875043816123,74.75875043816123,86.07671160588235,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2020-01,75.37524075702338,75.37524075702338,75.37524075702338,85.9796823117647,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2020-02,74.36662878066004,74.36662878066004,74.36662878066004,87.20289498235294,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2020-03,62.18994038461538,62.18994038461538,62.18994038461538,85.94090222941176,0,0,0,mixed / monitor,4,mixed signal monitoring,Monitor the outlet for 2-3 months and validate direction before major intervention.,Outlet remains active but needs directional monitoring before firm repositioning.,MLT_OUTLET_002 | mixed / monitor | Outlet remains active but needs directional monitoring before firm repositioning.
MLT_OUTLET_002,2020-04,64.07923840347472,64.07923840347472,64.07923840347472,85.75528073529412,0,0,0,mixed / monitor,4,mixed signal monitoring,Monitor the outlet for 2-3 months and validate direction before major intervention.,Outlet remains active but needs directional monitoring before firm repositioning.,MLT_OUTLET_002 | mixed / monitor | Outlet remains active but needs directional monitoring before firm repositioning.
MLT_OUTLET_002,2020-05,63.78558221109536,63.78558221109536,63.78558221109536,84.80910928235295,0,0,0,mixed / monitor,4,mixed signal monitoring,Monitor the outlet for 2-3 months and validate direction before major intervention.,Outlet remains active but needs directional monitoring before firm repositioning.,MLT_OUTLET_002 | mixed / monitor | Outlet remains active but needs directional monitoring before firm repositioning.
MLT_OUTLET_002,2020-06,63.755049642342975,63.755049642342975,63.755049642342975,84.77719091764706,0,0,0,mixed / monitor,4,mixed signal monitoring,Monitor the outlet for 2-3 months and validate direction before major intervention.,Outlet remains active but needs directional monitoring before firm repositioning.,MLT_OUTLET_002 | mixed / monitor | Outlet remains active but needs directional monitoring before firm repositioning.
MLT_OUTLET_002,2020-07,69.49840543582614,69.49840543582614,69.49840543582614,89.18516827058824,0,0,0,mixed / monitor,4,mixed signal monitoring,Monitor the outlet for 2-3 months and validate direction before major intervention.,Outlet remains active but needs directional monitoring before firm repositioning.,MLT_OUTLET_002 | mixed / monitor | Outlet remains active but needs directional monitoring before firm repositioning.
MLT_OUTLET_002,2020-08,70.38584083942898,70.38584083942898,70.38584083942898,90.43546762941176,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2020-09,70.29794525342794,70.29794525342794,70.29794525342794,85.0654615352941,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2020-10,69.9960730140331,69.9960730140331,69.9960730140331,89.33018381764707,0,0,0,mixed / monitor,4,mixed signal monitoring,Monitor the outlet for 2-3 months and validate direction before major intervention.,Outlet remains active but needs directional monitoring before firm repositioning.,MLT_OUTLET_002 | mixed / monitor | Outlet remains active but needs directional monitoring before firm repositioning.
MLT_OUTLET_002,2020-11,70.9886401786502,70.9886401786502,70.9886401786502,85.88091822941176,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2020-12,71.86694018858543,71.86694018858543,71.86694018858543,86.88056332941176,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2021-01,71.09726580746316,71.09726580746316,71.09726580746316,87.01818652941176,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2021-02,70.04442408327306,70.04442408327306,70.04442408327306,85.3009737,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2021-03,70.04768992957733,70.04768992957733,70.04768992957733,87.65890742941177,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2021-04,69.93358146086017,69.93358146086017,69.93358146086017,83.82702727058825,0,0,0,mixed / monitor,4,mixed signal monitoring,Monitor the outlet for 2-3 months and validate direction before major intervention.,Outlet remains active but needs directional monitoring before firm repositioning.,MLT_OUTLET_002 | mixed / monitor | Outlet remains active but needs directional monitoring before firm repositioning.
MLT_OUTLET_002,2021-05,70.82216789528216,70.82216789528216,70.82216789528216,88.61337424705883,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2021-06,70.68344016856366,70.68344016856366,70.68344016856366,87.26887371176471,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
MLT_OUTLET_002,2021-07,70.90931920208689,70.90931920208689,70.90931920208689,83.49953292352942,1,0,0,growth-ready,3,selective growth execution,"Push selective pricing optimization, premium mix, upsell execution, and targeted commercial activation.",Outlet is positioned for selective commercial expansion.,MLT_OUTLET_002 | growth-ready | Outlet is positioned for selective commercial expansion.
